chr	tag	start	end	strand	ID
chr10	CDS	21300738	21301183	-	LOC_Os10g39790.2:cds_2
chr10	CDS	21299703	21299987	-	LOC_Os10g39790.2:cds_3
chr10	CDS	21298921	21299205	-	LOC_Os10g39790.2:cds_4
chr10	three_prime_UTR	21298641	21298920	-	LOC_Os10g39790.2:utr_1
chr10	mRNA	21298411	21301728	-	LOC_Os10g39790.3
chr10	exon	21300738	21301728	-	LOC_Os10g39790.3:exon_1
chr10	exon	21299703	21299987	-	LOC_Os10g39790.3:exon_2
chr10	exon	21298955	21299205	-	LOC_Os10g39790.3:exon_3
chr10	exon	21298411	21298662	-	LOC_Os10g39790.3:exon_4
chr10	five_prime_UTR	21301200	21301728	-	LOC_Os10g39790.3:utr_2
chr10	CDS	21300738	21301199	-	LOC_Os10g39790.3:cds_1
chr10	CDS	21299703	21299987	-	LOC_Os10g39790.3:cds_2
chr10	CDS	21298955	21299205	-	LOC_Os10g39790.3:cds_3
chr10	CDS	21298575	21298662	-	LOC_Os10g39790.3:cds_4
chr10	three_prime_UTR	21298411	21298574	-	LOC_Os10g39790.3:utr_1
chr10	mRNA	21298641	21301728	-	LOC_Os10g39790.4
chr10	exon	21300738	21301728	-	LOC_Os10g39790.4:exon_1
chr10	exon	21299703	21299987	-	LOC_Os10g39790.4:exon_2
chr10	exon	21298641	21299205	-	LOC_Os10g39790.4:exon_3
chr10	five_prime_UTR	21301200	21301728	-	LOC_Os10g39790.4:utr_2
chr10	CDS	21300738	21301199	-	LOC_Os10g39790.4:cds_1
chr10	CDS	21299703	21299987	-	LOC_Os10g39790.4:cds_2
chr10	CDS	21298921	21299205	-	LOC_Os10g39790.4:cds_3
chr10	three_prime_UTR	21298641	21298920	-	LOC_Os10g39790.4:utr_1
chr10	gene	21302009	21305661	+	LOC_Os10g39800
chr10	mRNA	21302009	21305661	+	LOC_Os10g39800.1
chr10	exon	21302009	21302171	+	LOC_Os10g39800.1:exon_1
chr10	exon	21302237	21302319	+	LOC_Os10g39800.1:exon_2
chr10	exon	21302402	21302443	+	LOC_Os10g39800.1:exon_3
chr10	exon	21302601	21302642	+	LOC_Os10g39800.1:exon_4
chr10	exon	21302980	21303063	+	LOC_Os10g39800.1:exon_5
chr10	exon	21303240	21303327	+	LOC_Os10g39800.1:exon_6
chr10	exon	21303451	21303548	+	LOC_Os10g39800.1:exon_7
chr10	exon	21304650	21304694	+	LOC_Os10g39800.1:exon_8
chr10	exon	21304797	21304873	+	LOC_Os10g39800.1:exon_9
chr10	exon	21305092	21305176	+	LOC_Os10g39800.1:exon_10
chr10	exon	21305521	21305661	+	LOC_Os10g39800.1:exon_11
chr10	CDS	21302009	21302171	+	LOC_Os10g39800.1:cds_1
chr10	CDS	21302237	21302319	+	LOC_Os10g39800.1:cds_2
chr10	CDS	21302402	21302443	+	LOC_Os10g39800.1:cds_3
chr10	CDS	21302601	21302642	+	LOC_Os10g39800.1:cds_4
chr10	CDS	21302980	21303063	+	LOC_Os10g39800.1:cds_5
chr10	CDS	21303240	21303327	+	LOC_Os10g39800.1:cds_6
chr10	CDS	21303451	21303548	+	LOC_Os10g39800.1:cds_7
chr10	CDS	21304650	21304694	+	LOC_Os10g39800.1:cds_8
chr10	CDS	21304797	21304873	+	LOC_Os10g39800.1:cds_9
chr10	CDS	21305092	21305176	+	LOC_Os10g39800.1:cds_10
chr10	CDS	21305521	21305661	+	LOC_Os10g39800.1:cds_11
chr10	gene	21308453	21311416	+	LOC_Os10g39810
chr10	mRNA	21308453	21311416	+	LOC_Os10g39810.1
chr10	exon	21308453	21308903	+	LOC_Os10g39810.1:exon_1
chr10	exon	21309273	21309595	+	LOC_Os10g39810.1:exon_2
chr10	exon	21310612	21310759	+	LOC_Os10g39810.1:exon_3
chr10	exon	21310854	21310886	+	LOC_Os10g39810.1:exon_4
chr10	exon	21311054	21311416	+	LOC_Os10g39810.1:exon_5
chr10	five_prime_UTR	21308453	21308573	+	LOC_Os10g39810.1:utr_1
chr10	CDS	21308574	21308903	+	LOC_Os10g39810.1:cds_1
chr10	CDS	21309273	21309595	+	LOC_Os10g39810.1:cds_2
chr10	CDS	21310612	21310759	+	LOC_Os10g39810.1:cds_3
chr10	CDS	21310854	21310886	+	LOC_Os10g39810.1:cds_4
chr10	CDS	21311054	21311125	+	LOC_Os10g39810.1:cds_5
chr10	three_prime_UTR	21311126	21311416	+	LOC_Os10g39810.1:utr_2
chr10	mRNA	21308453	21311416	+	LOC_Os10g39810.2
chr10	exon	21308453	21308903	+	LOC_Os10g39810.2:exon_1
chr10	exon	21310612	21310759	+	LOC_Os10g39810.2:exon_2
chr10	exon	21310854	21310886	+	LOC_Os10g39810.2:exon_3
chr10	exon	21311054	21311416	+	LOC_Os10g39810.2:exon_4
chr10	five_prime_UTR	21308453	21308573	+	LOC_Os10g39810.2:utr_1
chr10	CDS	21308574	21308903	+	LOC_Os10g39810.2:cds_1
chr10	CDS	21310612	21310617	+	LOC_Os10g39810.2:cds_2
chr10	three_prime_UTR	21310618	21310759	+	LOC_Os10g39810.2:utr_2
chr10	three_prime_UTR	21310854	21310886	+	LOC_Os10g39810.2:utr_3
chr10	three_prime_UTR	21311054	21311416	+	LOC_Os10g39810.2:utr_4
chr10	gene	21311579	21315431	-	LOC_Os10g39820
chr10	mRNA	21311579	21315431	-	LOC_Os10g39820.1
chr10	exon	21315208	21315431	-	LOC_Os10g39820.1:exon_1
chr10	exon	21314368	21314595	-	LOC_Os10g39820.1:exon_2
chr10	exon	21313236	21313331	-	LOC_Os10g39820.1:exon_3
chr10	exon	21311579	21312535	-	LOC_Os10g39820.1:exon_4
chr10	five_prime_UTR	21315208	21315431	-	LOC_Os10g39820.1:utr_3
chr10	five_prime_UTR	21314472	21314595	-	LOC_Os10g39820.1:utr_2
chr10	CDS	21314368	21314471	-	LOC_Os10g39820.1:cds_1
chr10	CDS	21313236	21313331	-	LOC_Os10g39820.1:cds_2
chr10	CDS	21311992	21312535	-	LOC_Os10g39820.1:cds_3
chr10	three_prime_UTR	21311579	21311991	-	LOC_Os10g39820.1:utr_1
chr10	gene	21316350	21319353	+	LOC_Os10g39830
chr10	mRNA	21316350	21319353	+	LOC_Os10g39830.1
chr10	exon	21316350	21316889	+	LOC_Os10g39830.1:exon_1
chr10	exon	21317844	21317955	+	LOC_Os10g39830.1:exon_2
chr10	exon	21318323	21318487	+	LOC_Os10g39830.1:exon_3
chr10	exon	21318929	21319353	+	LOC_Os10g39830.1:exon_4
chr10	CDS	21316350	21316889	+	LOC_Os10g39830.1:cds_1
chr10	CDS	21317844	21317955	+	LOC_Os10g39830.1:cds_2
chr10	CDS	21318323	21318487	+	LOC_Os10g39830.1:cds_3
chr10	CDS	21318929	21319353	+	LOC_Os10g39830.1:cds_4
chr10	gene	21320189	21322235	+	LOC_Os10g39840
chr10	mRNA	21320189	21322235	+	LOC_Os10g39840.1
chr10	exon	21320189	21320473	+	LOC_Os10g39840.1:exon_1
chr10	exon	21320584	21320684	+	LOC_Os10g39840.1:exon_2
chr10	exon	21320775	21320992	+	LOC_Os10g39840.1:exon_3
chr10	exon	21321636	21322235	+	LOC_Os10g39840.1:exon_4
chr10	five_prime_UTR	21320189	21320235	+	LOC_Os10g39840.1:utr_1
chr10	CDS	21320236	21320473	+	LOC_Os10g39840.1:cds_1
chr10	CDS	21320584	21320684	+	LOC_Os10g39840.1:cds_2
chr10	CDS	21320775	21320992	+	LOC_Os10g39840.1:cds_3
chr10	CDS	21321636	21321999	+	LOC_Os10g39840.1:cds_4
chr10	three_prime_UTR	21322000	21322235	+	LOC_Os10g39840.1:utr_2
chr10	gene	21322788	21327370	-	LOC_Os10g39850
chr10	mRNA	21322788	21327370	-	LOC_Os10g39850.1
chr10	exon	21327033	21327370	-	LOC_Os10g39850.1:exon_1
chr10	exon	21326833	21326911	-	LOC_Os10g39850.1:exon_2
chr10	exon	21326648	21326737	-	LOC_Os10g39850.1:exon_3
chr10	exon	21326531	21326575	-	LOC_Os10g39850.1:exon_4
chr10	exon	21326215	21326250	-	LOC_Os10g39850.1:exon_5
chr10	exon	21325843	21325896	-	LOC_Os10g39850.1:exon_6
chr10	exon	21325661	21325762	-	LOC_Os10g39850.1:exon_7
chr10	exon	21324911	21325021	-	LOC_Os10g39850.1:exon_8
chr10	exon	21324667	21324797	-	LOC_Os10g39850.1:exon_9
chr10	exon	21324542	21324581	-	LOC_Os10g39850.1:exon_10
chr10	exon	21324024	21324086	-	LOC_Os10g39850.1:exon_11
chr10	exon	21323753	21323934	-	LOC_Os10g39850.1:exon_12
chr10	exon	21322788	21323668	-	LOC_Os10g39850.1:exon_13
chr10	CDS	21327033	21327370	-	LOC_Os10g39850.1:cds_1
chr10	CDS	21326833	21326911	-	LOC_Os10g39850.1:cds_2
chr10	CDS	21326648	21326737	-	LOC_Os10g39850.1:cds_3
chr10	CDS	21326531	21326575	-	LOC_Os10g39850.1:cds_4
chr10	CDS	21326215	21326250	-	LOC_Os10g39850.1:cds_5
chr10	CDS	21325843	21325896	-	LOC_Os10g39850.1:cds_6
chr10	CDS	21325661	21325762	-	LOC_Os10g39850.1:cds_7
chr10	CDS	21324911	21325021	-	LOC_Os10g39850.1:cds_8
chr10	CDS	21324667	21324797	-	LOC_Os10g39850.1:cds_9
chr10	CDS	21324542	21324581	-	LOC_Os10g39850.1:cds_10
chr10	CDS	21324024	21324086	-	LOC_Os10g39850.1:cds_11
chr10	CDS	21323753	21323934	-	LOC_Os10g39850.1:cds_12
chr10	CDS	21323167	21323668	-	LOC_Os10g39850.1:cds_13
chr10	three_prime_UTR	21322788	21323166	-	LOC_Os10g39850.1:utr_1
chr10	gene	21327674	21330652	+	LOC_Os10g39860
chr10	mRNA	21327674	21330652	+	LOC_Os10g39860.1
chr10	exon	21327674	21330652	+	LOC_Os10g39860.1:exon_1
chr10	five_prime_UTR	21327674	21328294	+	LOC_Os10g39860.1:utr_1
chr10	CDS	21328295	21328921	+	LOC_Os10g39860.1:cds_1
chr10	three_prime_UTR	21328922	21330652	+	LOC_Os10g39860.1:utr_2
chr10	mRNA	21328221	21330652	+	LOC_Os10g39860.2
chr10	exon	21328221	21328449	+	LOC_Os10g39860.2:exon_1
chr10	exon	21328564	21328702	+	LOC_Os10g39860.2:exon_2
chr10	exon	21330094	21330652	+	LOC_Os10g39860.2:exon_3
chr10	five_prime_UTR	21328221	21328294	+	LOC_Os10g39860.2:utr_1
chr10	CDS	21328295	21328449	+	LOC_Os10g39860.2:cds_1
chr10	CDS	21328564	21328702	+	LOC_Os10g39860.2:cds_2
chr10	CDS	21330094	21330282	+	LOC_Os10g39860.2:cds_3
chr10	three_prime_UTR	21330283	21330652	+	LOC_Os10g39860.2:utr_2
chr10	gene	21331492	21332655	+	LOC_Os10g39870
chr10	mRNA	21331492	21332655	+	LOC_Os10g39870.1
chr10	exon	21331492	21332655	+	LOC_Os10g39870.1:exon_1
chr10	five_prime_UTR	21331492	21331600	+	LOC_Os10g39870.1:utr_1
chr10	CDS	21331601	21332404	+	LOC_Os10g39870.1:cds_1
chr10	three_prime_UTR	21332405	21332655	+	LOC_Os10g39870.1:utr_2
chr10	gene	21334654	21335827	+	LOC_Os10g39880
chr10	mRNA	21334654	21335827	+	LOC_Os10g39880.1
chr10	exon	21334654	21335161	+	LOC_Os10g39880.1:exon_1
chr10	exon	21335252	21335407	+	LOC_Os10g39880.1:exon_2
chr10	exon	21335811	21335827	+	LOC_Os10g39880.1:exon_3
chr10	CDS	21334654	21335161	+	LOC_Os10g39880.1:cds_1
chr10	CDS	21335252	21335407	+	LOC_Os10g39880.1:cds_2
chr10	CDS	21335811	21335827	+	LOC_Os10g39880.1:cds_3
chr10	gene	21338218	21339608	+	LOC_Os10g39890
chr10	mRNA	21338218	21339608	+	LOC_Os10g39890.1
chr10	exon	21338218	21338489	+	LOC_Os10g39890.1:exon_1
chr10	exon	21339102	21339608	+	LOC_Os10g39890.1:exon_2
chr10	five_prime_UTR	21338218	21338308	+	LOC_Os10g39890.1:utr_1
chr10	CDS	21338309	21338489	+	LOC_Os10g39890.1:cds_1
chr10	CDS	21339102	21339427	+	LOC_Os10g39890.1:cds_2
chr10	three_prime_UTR	21339428	21339608	+	LOC_Os10g39890.1:utr_2
chr10	gene	21340899	21348080	+	LOC_Os10g39900
chr10	mRNA	21340899	21348080	+	LOC_Os10g39900.1
chr10	exon	21340899	21341312	+	LOC_Os10g39900.1:exon_1
chr10	exon	21341632	21341718	+	LOC_Os10g39900.1:exon_2
chr10	exon	21341904	21342004	+	LOC_Os10g39900.1:exon_3
chr10	exon	21342092	21342142	+	LOC_Os10g39900.1:exon_4
chr10	exon	21342791	21342965	+	LOC_Os10g39900.1:exon_5
chr10	exon	21343053	21343367	+	LOC_Os10g39900.1:exon_6
chr10	exon	21343679	21343882	+	LOC_Os10g39900.1:exon_7
chr10	exon	21343974	21344489	+	LOC_Os10g39900.1:exon_8
chr10	exon	21344575	21344784	+	LOC_Os10g39900.1:exon_9
chr10	exon	21345267	21345455	+	LOC_Os10g39900.1:exon_10
chr10	exon	21346429	21346580	+	LOC_Os10g39900.1:exon_11
chr10	exon	21346860	21347012	+	LOC_Os10g39900.1:exon_12
chr10	exon	21347100	21347181	+	LOC_Os10g39900.1:exon_13
chr10	exon	21347261	21348080	+	LOC_Os10g39900.1:exon_14
chr10	CDS	21340899	21341312	+	LOC_Os10g39900.1:cds_1
chr10	CDS	21341632	21341718	+	LOC_Os10g39900.1:cds_2
chr10	CDS	21341904	21342004	+	LOC_Os10g39900.1:cds_3
chr10	CDS	21342092	21342142	+	LOC_Os10g39900.1:cds_4
chr10	CDS	21342791	21342965	+	LOC_Os10g39900.1:cds_5
chr10	CDS	21343053	21343367	+	LOC_Os10g39900.1:cds_6
chr10	CDS	21343679	21343882	+	LOC_Os10g39900.1:cds_7
chr10	CDS	21343974	21344489	+	LOC_Os10g39900.1:cds_8
chr10	CDS	21344575	21344784	+	LOC_Os10g39900.1:cds_9
chr10	CDS	21345267	21345455	+	LOC_Os10g39900.1:cds_10
chr10	CDS	21346429	21346580	+	LOC_Os10g39900.1:cds_11
chr10	CDS	21346860	21347012	+	LOC_Os10g39900.1:cds_12
chr10	CDS	21347100	21347181	+	LOC_Os10g39900.1:cds_13
chr10	CDS	21347261	21347650	+	LOC_Os10g39900.1:cds_14
chr10	three_prime_UTR	21347651	21348080	+	LOC_Os10g39900.1:utr_1
chr10	gene	21349912	21359208	+	LOC_Os10g39910
chr10	mRNA	21349912	21359208	+	LOC_Os10g39910.1
chr10	exon	21349912	21350449	+	LOC_Os10g39910.1:exon_1
chr10	exon	21350555	21350722	+	LOC_Os10g39910.1:exon_2
chr10	exon	21350802	21350873	+	LOC_Os10g39910.1:exon_3
chr10	exon	21351172	21351250	+	LOC_Os10g39910.1:exon_4
chr10	exon	21351486	21351550	+	LOC_Os10g39910.1:exon_5
chr10	exon	21351644	21351733	+	LOC_Os10g39910.1:exon_6
chr10	exon	21352026	21352115	+	LOC_Os10g39910.1:exon_7
chr10	exon	21352371	21352457	+	LOC_Os10g39910.1:exon_8
chr10	exon	21352652	21352735	+	LOC_Os10g39910.1:exon_9
chr10	exon	21352865	21352984	+	LOC_Os10g39910.1:exon_10
chr10	exon	21353063	21353091	+	LOC_Os10g39910.1:exon_11
chr10	exon	21353618	21353750	+	LOC_Os10g39910.1:exon_12
chr10	exon	21354219	21354671	+	LOC_Os10g39910.1:exon_13
chr10	exon	21355181	21355668	+	LOC_Os10g39910.1:exon_14
chr10	exon	21355750	21355813	+	LOC_Os10g39910.1:exon_15
chr10	exon	21355891	21355993	+	LOC_Os10g39910.1:exon_16
chr10	exon	21356107	21356258	+	LOC_Os10g39910.1:exon_17
chr10	exon	21356366	21356491	+	LOC_Os10g39910.1:exon_18
chr10	exon	21356634	21356704	+	LOC_Os10g39910.1:exon_19
chr10	exon	21356866	21356928	+	LOC_Os10g39910.1:exon_20
chr10	exon	21357593	21357665	+	LOC_Os10g39910.1:exon_21
chr10	exon	21358147	21358266	+	LOC_Os10g39910.1:exon_22
chr10	exon	21358355	21358432	+	LOC_Os10g39910.1:exon_23
chr10	exon	21358609	21358659	+	LOC_Os10g39910.1:exon_24
chr10	exon	21358761	21359208	+	LOC_Os10g39910.1:exon_25
chr10	five_prime_UTR	21349912	21350194	+	LOC_Os10g39910.1:utr_1
chr10	CDS	21350195	21350449	+	LOC_Os10g39910.1:cds_1
chr10	CDS	21350555	21350722	+	LOC_Os10g39910.1:cds_2
chr10	CDS	21350802	21350873	+	LOC_Os10g39910.1:cds_3
chr10	CDS	21351172	21351250	+	LOC_Os10g39910.1:cds_4
chr10	CDS	21351486	21351550	+	LOC_Os10g39910.1:cds_5
chr10	CDS	21351644	21351733	+	LOC_Os10g39910.1:cds_6
chr10	CDS	21352026	21352115	+	LOC_Os10g39910.1:cds_7
chr10	CDS	21352371	21352457	+	LOC_Os10g39910.1:cds_8
chr10	CDS	21352652	21352735	+	LOC_Os10g39910.1:cds_9
chr10	CDS	21352865	21352984	+	LOC_Os10g39910.1:cds_10
chr10	CDS	21353063	21353091	+	LOC_Os10g39910.1:cds_11
chr10	CDS	21353618	21353750	+	LOC_Os10g39910.1:cds_12
chr10	CDS	21354219	21354671	+	LOC_Os10g39910.1:cds_13
chr10	CDS	21355181	21355668	+	LOC_Os10g39910.1:cds_14
chr10	CDS	21355750	21355813	+	LOC_Os10g39910.1:cds_15
chr10	CDS	21355891	21355993	+	LOC_Os10g39910.1:cds_16
chr10	CDS	21356107	21356258	+	LOC_Os10g39910.1:cds_17
chr10	CDS	21356366	21356491	+	LOC_Os10g39910.1:cds_18
chr10	CDS	21356634	21356704	+	LOC_Os10g39910.1:cds_19
chr10	CDS	21356866	21356928	+	LOC_Os10g39910.1:cds_20
chr10	CDS	21357593	21357665	+	LOC_Os10g39910.1:cds_21
chr10	CDS	21358147	21358266	+	LOC_Os10g39910.1:cds_22
chr10	CDS	21358355	21358432	+	LOC_Os10g39910.1:cds_23
chr10	CDS	21358609	21358659	+	LOC_Os10g39910.1:cds_24
chr10	CDS	21358761	21358871	+	LOC_Os10g39910.1:cds_25
chr10	three_prime_UTR	21358872	21359208	+	LOC_Os10g39910.1:utr_2
chr10	gene	21360018	21361057	-	LOC_Os10g39920
chr10	mRNA	21360018	21361057	-	LOC_Os10g39920.1
chr10	exon	21360018	21361057	-	LOC_Os10g39920.1:exon_1
chr10	five_prime_UTR	21360885	21361057	-	LOC_Os10g39920.1:utr_2
chr10	CDS	21360498	21360884	-	LOC_Os10g39920.1:cds_1
chr10	three_prime_UTR	21360018	21360497	-	LOC_Os10g39920.1:utr_1
chr10	gene	21368384	21373363	+	LOC_Os10g39930
chr10	mRNA	21368384	21373100	+	LOC_Os10g39930.1
chr10	exon	21368384	21369008	+	LOC_Os10g39930.1:exon_1
chr10	exon	21369961	21370257	+	LOC_Os10g39930.1:exon_2
chr10	exon	21370390	21370587	+	LOC_Os10g39930.1:exon_3
chr10	exon	21370923	21371024	+	LOC_Os10g39930.1:exon_4
chr10	exon	21371135	21371275	+	LOC_Os10g39930.1:exon_5
chr10	exon	21371346	21371453	+	LOC_Os10g39930.1:exon_6
chr10	exon	21371763	21371845	+	LOC_Os10g39930.1:exon_7
chr10	exon	21372004	21372166	+	LOC_Os10g39930.1:exon_8
chr10	exon	21372811	21372869	+	LOC_Os10g39930.1:exon_9
chr10	exon	21373002	21373100	+	LOC_Os10g39930.1:exon_10
chr10	five_prime_UTR	21368384	21368486	+	LOC_Os10g39930.1:utr_1
chr10	CDS	21368487	21369008	+	LOC_Os10g39930.1:cds_1
chr10	CDS	21369961	21370257	+	LOC_Os10g39930.1:cds_2
chr10	CDS	21370390	21370587	+	LOC_Os10g39930.1:cds_3
chr10	CDS	21370923	21371024	+	LOC_Os10g39930.1:cds_4
chr10	CDS	21371135	21371275	+	LOC_Os10g39930.1:cds_5
chr10	CDS	21371346	21371453	+	LOC_Os10g39930.1:cds_6
chr10	CDS	21371763	21371845	+	LOC_Os10g39930.1:cds_7
chr10	CDS	21372004	21372166	+	LOC_Os10g39930.1:cds_8
chr10	CDS	21372811	21372869	+	LOC_Os10g39930.1:cds_9
chr10	CDS	21373002	21373014	+	LOC_Os10g39930.1:cds_10
chr10	three_prime_UTR	21373015	21373100	+	LOC_Os10g39930.1:utr_2
chr10	mRNA	21368384	21373363	+	LOC_Os10g39930.2
chr10	exon	21368384	21369008	+	LOC_Os10g39930.2:exon_1
chr10	exon	21369961	21370257	+	LOC_Os10g39930.2:exon_2
chr10	exon	21370390	21370587	+	LOC_Os10g39930.2:exon_3
chr10	exon	21370923	21371024	+	LOC_Os10g39930.2:exon_4
chr10	exon	21371135	21371275	+	LOC_Os10g39930.2:exon_5
chr10	exon	21371346	21371453	+	LOC_Os10g39930.2:exon_6
chr10	exon	21371763	21371845	+	LOC_Os10g39930.2:exon_7
chr10	exon	21372004	21372166	+	LOC_Os10g39930.2:exon_8
chr10	exon	21372811	21372869	+	LOC_Os10g39930.2:exon_9
chr10	exon	21373002	21373073	+	LOC_Os10g39930.2:exon_10
chr10	exon	21373143	21373363	+	LOC_Os10g39930.2:exon_11
chr10	five_prime_UTR	21368384	21368486	+	LOC_Os10g39930.2:utr_1
chr10	CDS	21368487	21369008	+	LOC_Os10g39930.2:cds_1
chr10	CDS	21369961	21370257	+	LOC_Os10g39930.2:cds_2
chr10	CDS	21370390	21370587	+	LOC_Os10g39930.2:cds_3
chr10	CDS	21370923	21371024	+	LOC_Os10g39930.2:cds_4
chr10	CDS	21371135	21371275	+	LOC_Os10g39930.2:cds_5
chr10	CDS	21371346	21371453	+	LOC_Os10g39930.2:cds_6
chr10	CDS	21371763	21371845	+	LOC_Os10g39930.2:cds_7
chr10	CDS	21372004	21372166	+	LOC_Os10g39930.2:cds_8
chr10	CDS	21372811	21372869	+	LOC_Os10g39930.2:cds_9
chr10	CDS	21373002	21373014	+	LOC_Os10g39930.2:cds_10
chr10	three_prime_UTR	21373015	21373073	+	LOC_Os10g39930.2:utr_2
chr10	three_prime_UTR	21373143	21373363	+	LOC_Os10g39930.2:utr_3
chr10	gene	21374259	21374816	-	LOC_Os10g39932
chr10	mRNA	21374259	21374816	-	LOC_Os10g39932.1
chr10	exon	21374259	21374816	-	LOC_Os10g39932.1:exon_1
chr10	CDS	21374259	21374816	-	LOC_Os10g39932.1:cds_1
chr10	gene	21379212	21380092	+	LOC_Os10g39934
chr10	mRNA	21379212	21380092	+	LOC_Os10g39934.1
chr10	exon	21379212	21379574	+	LOC_Os10g39934.1:exon_1
chr10	exon	21380009	21380092	+	LOC_Os10g39934.1:exon_2
chr10	CDS	21379212	21379574	+	LOC_Os10g39934.1:cds_1
chr10	CDS	21380009	21380092	+	LOC_Os10g39934.1:cds_2
chr10	gene	21386812	21387498	+	LOC_Os10g39936
chr10	mRNA	21386812	21387498	+	LOC_Os10g39936.1
chr10	exon	21386812	21387498	+	LOC_Os10g39936.1:exon_1
chr10	CDS	21386812	21387498	+	LOC_Os10g39936.1:cds_1
chr10	gene	21388230	21389400	+	LOC_Os10g39940
chr10	mRNA	21388230	21389400	+	LOC_Os10g39940.1
chr10	exon	21388230	21388309	+	LOC_Os10g39940.1:exon_1
chr10	exon	21388824	21388884	+	LOC_Os10g39940.1:exon_2
chr10	exon	21389296	21389400	+	LOC_Os10g39940.1:exon_3
chr10	CDS	21388230	21388309	+	LOC_Os10g39940.1:cds_1
chr10	CDS	21388824	21388884	+	LOC_Os10g39940.1:cds_2
chr10	CDS	21389296	21389400	+	LOC_Os10g39940.1:cds_3
chr10	gene	21389826	21399532	-	LOC_Os10g39950
chr10	mRNA	21389826	21399532	-	LOC_Os10g39950.1
chr10	exon	21399446	21399532	-	LOC_Os10g39950.1:exon_1
chr10	exon	21398484	21398681	-	LOC_Os10g39950.1:exon_2
chr10	exon	21398272	21398394	-	LOC_Os10g39950.1:exon_3
chr10	exon	21397590	21397627	-	LOC_Os10g39950.1:exon_4
chr10	exon	21397233	21397353	-	LOC_Os10g39950.1:exon_5
chr10	exon	21392656	21396489	-	LOC_Os10g39950.1:exon_6
chr10	exon	21392402	21392535	-	LOC_Os10g39950.1:exon_7
chr10	exon	21390936	21391187	-	LOC_Os10g39950.1:exon_8
chr10	exon	21389826	21390295	-	LOC_Os10g39950.1:exon_9
chr10	CDS	21399446	21399532	-	LOC_Os10g39950.1:cds_1
chr10	CDS	21398484	21398681	-	LOC_Os10g39950.1:cds_2
chr10	CDS	21398272	21398394	-	LOC_Os10g39950.1:cds_3
chr10	CDS	21397590	21397627	-	LOC_Os10g39950.1:cds_4
chr10	CDS	21397233	21397353	-	LOC_Os10g39950.1:cds_5
chr10	CDS	21392656	21396489	-	LOC_Os10g39950.1:cds_6
chr10	CDS	21392402	21392535	-	LOC_Os10g39950.1:cds_7
chr10	CDS	21390986	21391187	-	LOC_Os10g39950.1:cds_8
chr10	three_prime_UTR	21390936	21390985	-	LOC_Os10g39950.1:utr_2
chr10	three_prime_UTR	21389826	21390295	-	LOC_Os10g39950.1:utr_1
chr10	gene	21406868	21407986	-	LOC_Os10g39970
chr10	mRNA	21406868	21407986	-	LOC_Os10g39970.1
chr10	exon	21406868	21407986	-	LOC_Os10g39970.1:exon_1
chr10	five_prime_UTR	21407956	21407986	-	LOC_Os10g39970.1:utr_2
chr10	CDS	21407227	21407955	-	LOC_Os10g39970.1:cds_1
chr10	three_prime_UTR	21406868	21407226	-	LOC_Os10g39970.1:utr_1
chr10	gene	21417293	21419897	+	LOC_Os10g39980
chr10	mRNA	21417293	21419897	+	LOC_Os10g39980.1
chr10	exon	21417293	21418354	+	LOC_Os10g39980.1:exon_1
chr10	exon	21418483	21418672	+	LOC_Os10g39980.1:exon_2
chr10	exon	21419029	21419897	+	LOC_Os10g39980.1:exon_3
chr10	five_prime_UTR	21417293	21417361	+	LOC_Os10g39980.1:utr_1
chr10	CDS	21417362	21418354	+	LOC_Os10g39980.1:cds_1
chr10	CDS	21418483	21418672	+	LOC_Os10g39980.1:cds_2
chr10	CDS	21419029	21419303	+	LOC_Os10g39980.1:cds_3
chr10	three_prime_UTR	21419304	21419897	+	LOC_Os10g39980.1:utr_2
chr10	gene	21424365	21425634	-	LOC_Os10g39990
chr10	mRNA	21424365	21425634	-	LOC_Os10g39990.1
chr10	exon	21425561	21425634	-	LOC_Os10g39990.1:exon_1
chr10	exon	21424969	21425053	-	LOC_Os10g39990.1:exon_2
chr10	exon	21424365	21424523	-	LOC_Os10g39990.1:exon_3
chr10	CDS	21425561	21425634	-	LOC_Os10g39990.1:cds_1
chr10	CDS	21424969	21425053	-	LOC_Os10g39990.1:cds_2
chr10	CDS	21424365	21424523	-	LOC_Os10g39990.1:cds_3
chr10	gene	21426957	21428453	-	LOC_Os10g40000
chr10	mRNA	21426957	21428453	-	LOC_Os10g40000.1
chr10	exon	21428178	21428453	-	LOC_Os10g40000.1:exon_1
chr10	exon	21427520	21427599	-	LOC_Os10g40000.1:exon_2
chr10	exon	21426957	21427374	-	LOC_Os10g40000.1:exon_3
chr10	five_prime_UTR	21428345	21428453	-	LOC_Os10g40000.1:utr_2
chr10	CDS	21428178	21428344	-	LOC_Os10g40000.1:cds_1
chr10	CDS	21427520	21427599	-	LOC_Os10g40000.1:cds_2
chr10	CDS	21427217	21427374	-	LOC_Os10g40000.1:cds_3
chr10	three_prime_UTR	21426957	21427216	-	LOC_Os10g40000.1:utr_1
chr10	gene	21430780	21431821	-	LOC_Os10g40010
chr10	mRNA	21430780	21431821	-	LOC_Os10g40010.1
chr10	exon	21431716	21431821	-	LOC_Os10g40010.1:exon_1
chr10	exon	21430780	21431574	-	LOC_Os10g40010.1:exon_2
chr10	CDS	21431716	21431821	-	LOC_Os10g40010.1:cds_1
